LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,c
0,1,1,0,0,0,1,0.14,0,0,1,1,2,1,0,7,1,10.88,6.3,431.75,0.02,18,0.16,23.99,68.53,1,0,0,3,0.13,7,11,5,9,8,0,7,FALSE
1,11,2,0,0,20,6,0.38,10,2.0,6,1,21,1,0,16,2,40.18,6.59,1743.9,0.09,57,0.15,96.88,264.7,0.17,5,10,17,0.33,28,29,17,8,18,0,16,FALSE
2,3,1,0,2,4,2,0.4,2,2.0,2,1,7,1,0,5,1,10.24,4.9,245.93,0.02,14,0.2,13.66,50.19,0.5,1,2,7,0.2,7,7,5,7,10,28.57,5,FALSE
10,19,8,0,13,28,10,0.24,12,2.33,7,0.7,43,7,0,42,2,45.15,21.11,20115.78,0.32,162,0.05,1117.54,952.99,0.7,8,14,35,0.15,71,91,37,22,66,23.64,42,FALSE
3,5,3,0,15,8,3,0.19,4,2.0,2,0.67,13,1,0,16,2,20.14,12.83,3317.73,0.09,55,0.08,184.32,258.51,0.33,2,4,12,0.09,22,33,12,14,35,48.39,16,TRUE
5,5,2,0,3,8,3,0.2,4,2.0,2,0.67,11,1,0,15,0,22.75,10.62,2563.41,0.08,52,0.09,142.41,241.48,0.33,2,4,10,0.13,23,29,13,12,24,16.67,15,FALSE
0,1,1,0,0,0,1,0.2,0,0,1,1,4,1,0,5,0,16.21,2.25,82.12,0.01,13,0.44,4.56,36.5,1,0,0,5,0.17,6,7,4,3,6,0,5,FALSE
6,13,8,0,4,20,7,0.37,8,2.5,7,1,34,1,0,19,0,55.38,6.67,2461.38,0.12,76,0.15,136.74,369.21,0.14,6,10,29,0.23,35,41,21,8,30,17.39,19,FALSE
2,7,5,0,1,8,4,0.44,2,4.0,2,0.5,16,4,1,9,0,27.77,6.77,1272.5,0.06,41,0.15,70.69,187.98,1,3,4,14,0.31,16,25,13,11,13,10,9,FALSE
5,9,2,3,0,0,8,0.44,0,0,2,0.25,19,1,0,15,1,31.94,9.71,3008.82,0.1,62,0.1,167.16,310,0.13,0,0,13,0.33,22,40,17,15,24,16.67,18,FALSE
1,6,3,0,0,0,5,0.5,0,0,5,1,12,1,0,10,1,31.79,6.35,1280.26,0.07,44,0.16,71.13,201.74,0.2,0,0,9,0.42,15,29,13,11,12,0,10,FALSE
3,3,2,0,3,4,2,0.29,2,2.0,1,0.5,7,1,0,7,3,13.45,9,1089.13,0.04,28,0.11,60.51,121.01,0.5,1,2,7,0.14,12,16,8,12,14,30,7,FALSE
5,3,5,0,2,4,2,0.2,2,2.0,2,1,10,1,0,10,0,58.84,4.17,1021.56,0.08,51,0.24,56.75,245.18,0.5,1,2,10,0.11,25,26,21,7,18,16.67,10,FALSE
4,3,10,0,3,4,2,0.13,2,2.0,2,1,17,1,0,16,0,67.54,3.24,706.95,0.07,49,0.31,39.28,218.51,0.5,1,2,17,0.08,22,27,17,5,24,15.79,16,FALSE
