LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,c
3,7,2,4,3,12,4,0.16,6,2.0,3,0.75,13,1,0,21,1,38.31,13.54,7020.93,0.17,95,0.07,390.05,518.65,0.25,3,6,11,0.13,43,52,27,17,32,25,25,TRUE
6,3,0,0,0,4,2,0.17,2,2.0,1,0.5,7,1,0,12,0,26.25,13.67,4902.51,0.12,83,0.07,272.36,358.72,0.5,1,2,7,0.11,41,42,12,8,19,0,12,FALSE
4,1,0,0,2,0,1,0.14,0,0,1,1,1,1,0,7,1,15.64,10.5,1724.45,0.05,38,0.1,95.8,164.23,1,0,0,2,0.07,14,24,8,12,14,22.22,7,FALSE
10,11,1,0,0,16,6,0.67,6,2.67,4,0.67,17,3,0.4,9,0,33.68,10.74,3883.05,0.12,73,0.09,215.72,361.66,0.5,5,8,13,0.3,34,39,19,12,20,0,9,TRUE
6,3,4,2,5,4,2,0.08,2,2.0,2,1,14,1,0,22,3,53.06,13.85,10172.91,0.24,140,0.07,565.16,734.71,0.5,1,2,14,0.06,60,80,26,12,36,24.14,24,FALSE
4,1,4,0,0,0,1,0.14,0,0,1,1,5,1,0,7,2,24.97,6.25,975.5,0.05,35,0.16,54.19,156.08,1,0,0,6,0.08,15,20,12,10,12,0,7,FALSE
31,9,4,5,21,16,5,0.16,8,2.0,4,0.8,26,1,0,26,0,50.19,15.29,11739.22,0.26,136,0.07,652.18,767.56,0.2,4,8,23,0.06,65,71,34,16,84,50,31,FALSE
2,1,0,0,0,0,1,0.2,0,0,1,1,1,1,0,5,0,39.26,3.2,402.06,0.04,33,0.31,22.34,125.64,1,0,0,2,0.13,16,17,10,4,8,0,5,FALSE
11,25,4,0,6,48,13,0.33,24,2.0,7,0.54,56,1,0,40,2,56.42,19.13,20637.49,0.36,185,0.05,1146.53,1079.08,0.08,12,24,45,0.22,90,95,40,17,58,13.04,40,TRUE
1,5,1,0,0,0,4,0.36,0,0,4,1,9,1,0,11,2,26.46,11.14,3284.95,0.1,62,0.09,182.5,294.8,0.25,0,0,7,0.31,24,38,14,13,13,0,11,FALSE
18,7,1,4,27,10,4,0.17,4,2.5,2,0.5,12,3,0.67,19,2,42.56,14.44,8879.35,0.2,114,0.07,493.3,614.72,0.75,3,5,10,0.06,52,62,27,15,69,62,23,FALSE
1,5,2,0,0,8,3,0.38,4,2.0,2,0.67,11,3,1,8,2,9.65,14.08,1914.4,0.05,32,0.07,106.36,135.93,1,2,4,10,0.3,13,19,6,13,10,0,8,FALSE
32,37,12,6,21,58,19,0.21,22,2.64,10,0.53,79,13,0.67,85,0,103.85,30.93,99359.89,1.07,471,0.03,5519.99,3212.3,0.68,18,29,62,0.13,207,264,87,26,145,24.11,91,FALSE
3,1,2,0,0,0,1,0.33,0,0,1,1,3,1,0,3,2,15.85,2.4,91.29,0.01,12,0.42,5.07,38.04,1,0,0,4,0.14,6,6,5,4,7,0,3,FALSE
0,3,1,0,0,4,2,0.22,2,2.0,2,1,5,1,0,9,1,10.2,13.33,1813.33,0.05,34,0.08,100.74,136,0.5,1,2,5,0.2,16,18,6,10,10,0,9,FALSE
5,23,9,1,1,44,12,0.24,22,2.0,9,0.75,57,10,0.82,50,2,53.31,30.13,48410.46,0.54,263,0.03,2689.47,1606.54,0.83,11,22,47,0.21,113,150,45,24,58,3.85,51,FALSE
7,1,2,0,0,0,1,0.1,0,0,1,1,3,1,0,10,1,29.67,13.13,5110.82,0.13,81,0.08,283.93,389.4,1,0,0,4,0.06,35,46,16,12,18,0,10,FALSE
0,5,0,0,0,6,3,0.27,2,3.0,1,0.33,8,3,1,11,2,16.4,9.1,1358.43,0.05,33,0.11,75.47,149.28,1,2,3,7,0.25,14,19,10,13,12,0,11,FALSE
3,19,7,0,0,36,10,0.33,18,2.0,10,1,47,5,0.44,30,2,43.84,22.75,22691.4,0.33,171,0.04,1260.63,997.42,0.5,9,18,39,0.29,78,93,36,21,34,0,30,FALSE
6,5,3,1,1,8,3,0.23,4,2.0,2,0.67,11,1,0,12,2,25.16,11.2,3155.74,0.09,58,0.09,175.32,281.76,0.33,2,4,10,0.14,24,34,15,14,21,14.29,13,FALSE
5,5,2,0,1,6,3,0.25,2,3.0,1,0.33,9,3,1,12,2,18.28,10,1828.37,0.06,41,0.1,101.58,182.84,1,2,3,8,0.16,20,21,11,11,19,7.69,12,FALSE
1,15,4,0,0,26,8,0.5,12,2.17,5,0.63,34,3,0.29,16,3,29,17.43,8805.15,0.17,97,0.06,489.17,505.32,0.38,7,13,28,0.44,41,56,20,17,18,0,16,FALSE
11,9,3,4,16,16,5,0.2,8,2.0,2,0.4,20,3,0.5,21,1,29.73,12.89,4943.51,0.13,76,0.08,274.64,383.37,0.6,4,8,17,0.09,35,41,19,14,53,48.78,25,FALSE
4,39,1,0,3,76,20,0.39,38,2.0,2,0.1,65,1,0,51,2,71.48,12.37,10946.28,0.29,153,0.08,608.13,884.55,0.05,19,38,47,0.34,66,87,40,15,59,5.56,51,FALSE
2,1,2,0,5,0,1,0.2,0,0,1,1,3,1,0,5,0,9.25,4.67,201.53,0.01,13,0.21,11.2,43.19,1,0,0,4,0.08,4,9,3,7,13,50,5,FALSE
1,5,0,1,0,8,3,0.27,4,2.0,1,0.33,10,1,0,10,1,12.7,16.25,3354.63,0.07,47,0.06,186.37,206.44,0.33,2,4,9,0.23,20,27,8,13,13,9.09,11,FALSE
13,65,3,0,1,128,33,0.59,64,2.0,4,0.12,189,1,0,56,1,212.2,33.39,236652.5,2.36,1045,0.03,13147.36,7086.52,0.03,32,64,158,0.46,423,622,95,15,71,1.75,56,TRUE
0,1,1,0,0,0,1,0.25,0,0,1,1,2,1,0,4,1,12.55,4,200.76,0.02,14,0.25,11.15,50.19,1,0,0,3,0.2,4,10,4,8,5,0,4,FALSE
4,25,1,0,0,48,13,0.43,24,2.0,13,1,71,1,0,30,1,63.69,18.78,22456.97,0.4,213,0.05,1247.61,1195.93,0.08,12,24,60,0.37,104,109,36,13,35,0,30,FALSE
2,7,4,0,0,0,5,0.33,0,0,5,1,17,1,0,15,1,40,9,3240,0.12,72,0.11,180,360,0.2,0,0,14,0.28,30,42,20,12,18,0,15,FALSE
1,3,0,0,0,4,2,0.17,2,2.0,1,0.5,6,1,0,12,2,16.65,4.67,362.64,0.03,21,0.21,20.15,77.71,0.5,1,2,6,0.14,8,13,6,7,14,0,12,FALSE
1,17,4,0,0,30,9,0.47,14,2.14,4,0.44,36,9,1,19,2,26.08,25.85,17423.93,0.22,125,0.04,968,674.04,1,8,15,29,0.43,47,78,20,22,21,0,19,FALSE
2,5,3,0,0,8,3,0.25,4,2.0,3,1,10,1,0,12,3,18.35,8.33,1274.38,0.05,36,0.12,70.8,152.93,0.33,2,4,9,0.2,15,21,9,10,15,0,12,FALSE
4,11,5,0,0,18,6,0.33,8,2.25,4,0.67,26,4,0.6,18,5,34.93,12.73,5658.72,0.15,86,0.08,314.37,444.61,0.67,5,9,22,0.13,40,46,22,14,45,0,18,FALSE
0,3,1,4,4,4,2,0.2,2,2.0,1,0.5,7,1,0,6,1,33.71,13.2,5874,0.15,89,0.08,326.33,445,0.5,1,2,7,0.13,44,45,20,12,15,57.14,10,FALSE
0,5,3,0,0,6,3,0.5,2,3.0,2,0.67,9,3,1,6,0,19.25,6.5,813.14,0.04,30,0.15,45.17,125.1,1,2,3,8,0.43,13,17,9,9,7,0,6,FALSE
0,3,1,0,0,4,2,0.5,2,2.0,2,1,6,1,0,4,1,9.51,3,85.59,0.01,9,0.33,4.75,28.53,0.5,1,2,6,0.4,3,6,3,6,5,0,4,FALSE
5,1,2,0,0,0,1,0.25,0,0,1,1,3,1,0,4,0,17.27,2.5,107.96,0.01,13,0.4,6,43.19,1,0,0,4,0.1,5,8,5,5,10,0,4,TRUE
4,7,1,0,0,8,4,0.44,2,4.0,1,0.25,10,1,0,9,2,17.28,12.09,2526.68,0.07,45,0.08,140.37,208.97,0.25,3,4,8,0.29,19,26,11,14,14,0,9,FALSE
0,5,0,0,0,8,3,0.5,4,2.0,1,0.33,9,1,0,6,1,15.36,4.9,368.89,0.03,21,0.2,20.49,75.28,0.33,2,4,8,0.43,7,14,5,7,7,0,6,FALSE
9,11,4,2,3,20,6,0.13,10,2.0,6,1,23,1,0,44,1,80.39,9.26,6897.13,0.25,130,0.11,383.17,744.63,0.17,5,10,19,0.1,57,73,40,13,59,10.2,46,FALSE
0,3,2,0,0,4,2,0.33,2,2.0,2,1,8,1,0,6,2,11.42,6.67,507.65,0.03,20,0.15,28.2,76.15,0.5,1,2,8,0.29,10,10,6,8,7,0,6,FALSE
1,107,7,0,0,198,54,0.72,92,2.15,24,0.44,219,25,0.45,75,3,62.26,74.54,345890.61,1.55,694,0.01,19216.15,4640.43,0.46,53,99,167,0.7,255,439,65,38,77,0,75,FALSE
6,3,2,2,0,4,2,0.25,2,2.0,2,1,7,1,0,6,1,22.46,9,1819.07,0.07,43,0.11,101.06,202.12,0.5,1,2,7,0.13,18,25,13,13,15,25,8,FALSE
1,7,0,0,0,12,4,0.57,6,2.0,1,0.25,13,3,0.67,7,1,13.83,11.25,1750.38,0.05,36,0.09,97.24,155.59,0.75,3,6,11,0.44,15,21,8,12,9,0,7,FALSE
5,7,2,1,3,10,4,0.29,4,2.5,3,0.75,11,4,1,13,0,28.06,10.56,3130.06,0.1,61,0.09,173.89,296.34,1,3,5,9,0.17,26,35,16,13,23,23.53,14,FALSE
1,5,3,0,0,8,3,0.38,4,2.0,3,1,11,1,0,8,2,18.89,5.63,597.79,0.04,26,0.18,33.21,106.27,0.33,2,4,10,0.3,10,16,8,9,10,0,8,FALSE
4,1,1,0,0,0,1,0.2,0,0,1,1,2,1,0,5,1,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,1,0,0,3,0.1,7,10,6,8,10,0,5,FALSE
1,13,1,0,0,22,7,0.41,10,2.2,6,0.86,24,6,0.83,17,3,44.6,12.75,7250.82,0.19,110,0.08,402.82,568.69,0.86,6,11,19,0.37,51,59,24,12,19,0,17,FALSE
1,5,1,0,0,8,3,0.43,4,2.0,2,0.67,10,3,1,7,2,9.57,8.75,732.92,0.03,22,0.11,40.72,83.76,1,2,4,9,0.33,7,15,4,10,9,0,7,FALSE
35,32,11,1,2,36,21,0.22,16,2.25,15,0.71,74,4,0.15,93,1,55.18,32,56505.09,0.59,272,0.03,3139.17,1765.78,0.19,10,18,55,0.16,116,156,58,32,132,3.13,94,TRUE
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
8,1,2,0,18,0,1,0.05,0,0,1,1,12,1,0,19,3,49.6,13.07,8474.07,0.22,150,0.08,470.78,648.29,1,0,0,13,0.02,61,89,14,6,46,48.65,19,FALSE
3,1,1,0,0,0,1,0.08,0,0,1,1,11,1,0,12,0,44.78,10.71,5140.01,0.16,111,0.09,285.56,479.73,1,0,0,12,0.06,50,61,14,6,16,0,12,FALSE
1,3,4,0,0,4,2,0.13,2,2.0,1,0.5,10,1,0,15,2,42.25,11.18,5280.46,0.16,90,0.09,293.36,472.31,0.5,1,2,10,0.12,43,47,25,13,17,0,15,FALSE
10,5,1,2,7,6,3,0.21,2,3.0,2,0.67,8,3,1,12,1,23.74,10.21,2476.96,0.08,51,0.1,137.61,242.5,1,2,3,7,0.09,22,29,14,13,32,42.86,14,FALSE
13,9,3,1,25,14,5,0.42,6,2.33,1,0.2,17,1,0,11,0,27.87,8.63,2073.17,0.08,50,0.12,115.18,240.37,0.2,4,7,14,0.1,23,27,16,12,51,70.27,12,FALSE
9,5,3,0,1,8,3,0.21,4,2.0,2,0.67,14,1,0,14,0,34.4,9.84,3332.3,0.11,69,0.1,185.13,338.58,0.33,2,4,13,0.12,34,35,19,11,25,6.67,14,FALSE
16,27,5,1,1,32,15,0.23,14,2.29,8,0.53,49,7,0.43,65,1,44.88,33.62,50731.38,0.5,233,0.03,2818.41,1508.85,0.47,9,16,36,0.18,99,134,53,36,84,2.99,66,TRUE
1,1,1,0,0,0,1,0.1,0,0,1,1,2,1,0,10,3,14.33,6,515.71,0.03,22,0.17,28.65,85.95,1,0,0,3,0.08,8,14,6,9,12,0,10,FALSE
3,9,0,0,1,8,6,0.27,4,2.0,1,0.17,18,1,0,22,3,27.21,20.39,11307.85,0.18,101,0.05,628.21,554.68,0.17,2,4,14,0.22,39,62,22,23,27,4.35,22,FALSE
0,5,6,1,0,8,3,0.15,4,2.0,2,0.67,21,1,0,19,0,32.45,13.89,6264.19,0.15,91,0.07,348.01,450.83,0.33,2,4,20,0.14,44,47,19,12,21,5,20,FALSE
1,11,2,0,0,18,6,0.5,8,2.25,2,0.33,21,6,1,12,2,12.67,21.85,6050.37,0.09,57,0.05,336.13,276.9,1,5,9,17,0.43,23,34,10,19,14,0,12,FALSE
8,3,1,0,1,4,2,0.14,2,2.0,2,1,6,1,0,14,1,31.97,10.95,3831.58,0.12,70,0.09,212.87,350,0.5,1,2,6,0.08,32,38,19,13,24,6.67,14,FALSE
1,11,4,1,0,18,6,0.32,8,2.25,4,0.67,20,6,1,18,1,21.36,16,5469.43,0.11,69,0.06,303.86,341.84,1,5,9,16,0.29,30,39,15,16,21,5.26,19,FALSE
4,5,2,2,0,8,3,0.19,4,2.0,2,0.67,11,1,0,14,0,31.7,10.47,3476.06,0.11,67,0.1,193.11,331.93,0.33,2,4,10,0.14,29,38,18,13,21,12.5,16,FALSE
2,7,1,0,0,12,4,0.36,6,2.0,2,0.5,14,3,0.67,11,3,13.39,14.22,2707.88,0.06,41,0.07,150.44,190.4,0.75,3,6,12,0.29,16,25,9,16,14,0,11,FALSE
6,5,1,1,0,8,3,0.21,4,2.0,1,0.33,11,1,0,13,3,18.91,10.45,2065.48,0.07,45,0.1,114.75,197.65,0.33,2,4,10,0.14,19,26,10,11,21,7.14,14,FALSE
0,1,1,0,0,0,1,0.17,0,0,1,1,2,1,0,6,1,17.41,3.5,213.21,0.02,16,0.29,11.85,60.92,1,0,0,3,0.14,7,9,7,7,7,0,6,FALSE
7,3,2,0,1,4,2,0.14,2,2.0,1,0.5,8,1,0,14,0,25.61,9.43,2276.82,0.08,52,0.11,126.49,241.48,0.5,1,2,8,0.09,24,28,14,11,23,6.67,14,FALSE
2,9,0,0,0,16,5,0.45,8,2.0,1,0.2,18,4,0.75,11,2,7.24,21,3192,0.05,38,0.05,177.33,152,0.8,4,8,15,0.36,14,24,4,12,14,0,11,FALSE
3,9,1,2,7,16,5,0.16,8,2.0,4,0.8,23,1,0,30,4,32.53,13.88,6262.85,0.15,88,0.07,347.94,451.38,0.2,4,8,20,0.12,37,51,20,15,43,23.08,32,FALSE
28,15,11,6,27,28,8,0.2,14,2.0,8,1,38,1,0,35,0,122.69,12.57,19373.39,0.51,256,0.08,1076.3,1541.73,0.13,7,14,32,0.08,111,145,53,12,97,48.53,41,TRUE
2,5,5,0,0,8,3,0.18,4,2.0,3,1,15,1,0,17,3,23.84,12.69,3840.79,0.1,66,0.08,213.38,302.61,0.33,2,4,14,0.15,30,36,13,11,20,0,17,FALSE
6,3,0,0,3,4,2,0.2,2,2.0,1,0.5,6,1,0,10,1,20.54,7.7,1217.55,0.05,36,0.13,67.64,158.12,0.5,1,2,6,0.1,14,22,10,11,20,23.08,10,FALSE
3,7,2,1,0,12,4,0.29,6,2.0,2,0.5,16,1,0,13,0,17.95,16.69,5000.31,0.1,63,0.06,277.8,299.56,0.25,3,6,14,0.22,31,32,13,14,18,7.14,14,TRUE
1,5,1,0,1,8,3,0.33,4,2.0,2,0.67,9,1,0,9,0,10.79,14.57,2290.24,0.05,37,0.07,127.24,157.17,0.33,2,4,8,0.25,17,20,7,12,12,10,9,FALSE
4,7,5,2,7,12,4,0.11,6,2.0,2,0.5,22,1,0,35,0,58.21,21.95,28043.45,0.43,221,0.05,1557.97,1277.68,0.25,3,6,20,0.08,107,114,39,16,49,20.45,37,FALSE
18,5,5,2,10,0,4,0.21,0,0,4,1,11,1,0,17,1,30.6,8.82,2382.35,0.09,54,0.11,132.35,270,0.25,0,0,9,0.08,20,34,17,15,48,41.38,19,FALSE
14,35,3,0,0,68,18,0.46,34,2.0,1,0.06,103,1,0,39,1,162.87,24.2,95404.28,1.31,600,0.04,5300.24,3941.91,0.06,17,34,87,0.33,239,361,79,16,54,0,39,TRUE
4,3,0,0,0,4,2,0.33,2,2.0,1,0.5,5,1,0,6,1,14.8,8.56,1083.64,0.04,28,0.12,60.2,126.66,0.5,1,2,5,0.18,11,17,9,14,11,0,6,FALSE
37,48,0,1,48,80,27,0.23,40,2.0,1,0.04,93,13,0.46,116,4,111.77,28.44,90416.52,1.06,485,0.04,5023.14,3178.98,0.48,20,40,68,0.13,157,328,69,25,203,29.7,117,FALSE
2,1,1,0,2,0,1,0.2,0,0,1,1,2,1,0,5,1,11.56,6.4,473.66,0.02,20,0.16,26.31,74.01,1,0,0,3,0.1,8,12,5,8,10,28.57,5,FALSE
9,1,0,4,4,0,1,0.05,0,0,1,1,1,1,0,16,3,73.42,15.15,16854.31,0.37,205,0.07,936.35,1112.38,1,0,0,2,0.03,100,105,33,10,34,33.33,20,FALSE
28,9,4,5,23,16,5,0.14,8,2.0,5,1,23,1,0,32,2,99.95,11.96,14297.65,0.4,200,0.08,794.31,1195.46,0.2,4,8,20,0.06,92,108,50,13,89,46.67,37,TRUE
4,9,5,0,2,16,5,0.25,8,2.0,5,1,20,1,0,20,5,57.48,8,3678.64,0.15,87,0.13,204.37,459.83,0.2,4,8,17,0.19,36,51,27,12,27,9.09,20,FALSE
12,74,10,0,0,72,55,0.36,36,2.0,45,0.82,257,1,0,154,3,59.49,281.13,4701624.47,5.57,2242,0,261201.38,16724.05,0.02,18,36,204,0.32,893,1349,108,68,174,0,154,FALSE
3,5,0,0,0,8,3,0.6,4,2.0,1,0.33,11,1,0,5,3,14.2,12.38,2175.04,0.06,43,0.08,120.84,175.76,0.33,2,4,10,0.33,22,21,8,9,9,0,5,FALSE
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,2,1,0,2,0,2,1,0,0,FALSE
12,7,0,0,19,10,4,0.07,4,2.5,1,0.25,11,1,0,59,4,98.29,21.87,47030.93,0.72,357,0.05,2612.83,2149.99,0.25,3,5,9,0.04,175,182,52,13,91,24.36,59,FALSE
14,11,1,0,4,20,6,0.3,10,2.0,4,0.67,27,1,0,20,0,51.1,12.22,7632.82,0.21,119,0.08,424.05,624.5,0.17,5,10,23,0.15,60,59,27,11,39,16.67,20,TRUE
5,1,1,3,0,0,1,0.06,0,0,1,1,2,1,0,14,0,42.43,12.69,6829.73,0.18,119,0.08,379.43,538.3,1,0,0,3,0.04,58,61,16,7,23,17.65,17,FALSE
12,1,5,0,12,0,1,0.14,0,0,1,1,6,1,0,7,0,22.33,4.38,427.32,0.03,25,0.23,23.74,97.67,1,0,0,7,0.03,10,15,8,7,32,63.16,7,FALSE
20,13,13,0,19,12,9,0.17,6,2.0,9,1,35,1,0,54,0,56.78,18.93,20355.23,0.36,176,0.05,1130.85,1075.1,0.11,3,6,28,0.1,71,105,45,24,94,26.03,54,FALSE
5,19,1,3,2,36,10,0.22,18,2.0,2,0.2,42,6,0.56,43,1,40.83,24.08,23672.68,0.33,186,0.04,1315.15,983.08,0.6,9,18,34,0.19,86,100,25,14,54,10.42,46,FALSE
0,3,1,0,9,4,2,0.25,2,2.0,1,0.5,6,1,0,8,3,14.33,7.86,884.62,0.04,27,0.13,49.15,112.59,0.5,1,2,6,0.11,10,17,7,11,18,52.94,8,FALSE
2,17,0,0,0,30,9,0.56,14,2.14,1,0.11,31,9,1,16,2,9.47,31.5,9393.71,0.1,69,0.03,521.87,298.21,1,8,15,24,0.47,21,48,5,15,19,0,16,FALSE
32,24,3,1,8,14,19,0.23,6,2.33,18,0.95,58,1,0,80,1,44.9,40.53,73764.28,0.61,294,0.02,4098.02,1819.81,0.05,4,7,41,0.16,123,171,44,29,122,10.11,81,FALSE
21,11,3,0,58,20,6,0.12,10,2.0,2,0.33,30,1,0,52,1,54.14,19.23,20023.61,0.35,177,0.05,1112.42,1041.23,0.17,5,10,26,0.05,75,102,39,20,132,52.73,52,TRUE
17,11,0,5,20,20,6,0.19,10,2.0,1,0.17,22,1,0,26,0,25.81,30.07,23331.58,0.26,143,0.03,1296.2,775.96,0.17,5,10,18,0.09,63,80,22,21,69,49.02,31,TRUE
1,9,0,0,0,16,5,0.31,8,2.0,1,0.2,19,1,0,16,1,25.24,14.54,5332.64,0.12,79,0.07,296.26,366.86,0.2,4,8,16,0.28,37,42,14,11,18,0,16,FALSE
9,9,2,1,4,14,5,0.23,6,2.33,4,0.8,20,3,0.5,21,0,45.13,14.93,10063.19,0.22,122,0.07,559.07,673.87,0.6,4,7,17,0.14,56,66,30,16,36,19.23,22,FALSE
4,29,4,0,5,56,15,0.42,28,2.0,8,0.53,61,1,0,36,2,40.52,27.02,29576.11,0.36,193,0.04,1643.12,1094.78,0.07,14,28,48,0.33,91,102,32,19,46,12.2,36,FALSE
6,1,1,0,4,0,1,0.33,0,0,1,1,2,1,0,3,0,10.28,4.38,196.76,0.01,13,0.23,10.93,44.97,1,0,0,3,0.07,5,8,4,7,14,57.14,3,FALSE
14,11,1,2,16,20,6,0.14,10,2.0,3,0.5,28,1,0,40,0,41.91,27.61,31948.87,0.39,204,0.04,1774.94,1157.17,0.17,5,10,24,0.08,93,111,32,19,73,31.03,42,FALSE
3,1,1,0,0,0,1,0.17,0,0,1,1,2,1,0,6,2,20.57,11.67,2800,0.08,60,0.09,155.56,240,1,0,0,3,0.1,30,30,9,7,10,0,6,FALSE
15,13,3,4,11,22,7,0.28,10,2.2,4,0.57,25,4,0.5,21,0,47.71,15.97,12167.64,0.25,135,0.06,675.98,761.92,0.57,6,11,20,0.13,62,73,33,17,52,41.67,25,TRUE
0,1,0,0,0,0,1,0.33,0,0,1,1,1,1,0,3,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.25,2,4,2,4,4,0,3,FALSE
6,6,2,0,10,0,5,0.18,0,0,5,1,13,1,0,28,2,34.89,17.35,10506.27,0.2,113,0.06,583.68,605.4,0.2,0,0,10,0.11,49,64,24,17,45,26.32,28,TRUE
0,1,0,0,0,0,1,0.11,0,0,1,1,1,1,0,9,1,26.94,30,24246.02,0.27,187,0.03,1347,808.2,1,0,0,2,0.1,60,127,10,10,10,0,9,FALSE
19,11,4,5,19,20,6,0.19,10,2.0,4,0.67,25,5,0.8,26,0,27.15,22.89,14223.33,0.21,116,0.04,790.18,621.48,0.83,5,10,21,0.09,53,63,22,19,70,48,31,FALSE
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,2,1,0,2,0,2,1,0,0,FALSE
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,2,1,0,2,0,2,1,0,0,FALSE
2,11,0,0,0,18,6,0.86,8,2.25,1,0.17,18,5,0.8,7,2,9.45,16.5,2574,0.05,39,0.06,143,156,0.83,5,9,14,0.6,11,28,4,12,10,0,7,FALSE
2,13,1,0,0,22,7,0.64,10,2.2,5,0.71,25,6,0.83,11,1,7.15,29.75,6326.82,0.07,51,0.03,351.49,212.67,0.86,6,11,20,0.5,17,34,4,14,14,0,11,FALSE
18,7,5,6,0,12,4,0.13,6,2.0,4,1,17,1,0,24,1,56.95,11.11,7030.54,0.21,111,0.09,390.59,632.75,0.25,3,6,15,0.08,50,61,36,16,49,20,30,TRUE
14,1,7,0,19,0,1,0.08,0,0,1,1,9,1,0,12,0,48.99,4.12,830.69,0.07,44,0.24,46.15,201.74,1,0,0,10,0.02,20,24,17,7,46,61.29,12,FALSE
10,3,5,1,12,4,2,0.18,2,2.0,2,1,10,1,0,10,3,50.38,9.45,4498.98,0.16,98,0.11,249.94,476.08,0.5,1,2,10,0.06,42,56,20,9,34,56.52,11,FALSE
17,3,2,3,24,4,2,0.11,2,2.0,2,1,7,1,0,16,2,24.8,12.19,3683.14,0.1,61,0.08,204.62,302.21,0.5,1,2,7,0.03,26,35,16,15,61,62.79,19,TRUE
2,3,2,0,0,4,2,0.25,2,2.0,2,1,7,1,0,8,2,11.6,10,1160,0.04,29,0.1,64.44,116,0.5,1,2,7,0.18,12,17,6,10,11,0,8,FALSE
3,1,1,0,0,0,1,0.17,0,0,1,1,3,1,0,6,1,24.8,5,620,0.04,31,0.2,34.44,124,1,0,0,4,0.1,10,21,8,8,10,0,6,FALSE
1,3,1,0,0,4,2,0.33,2,2.0,2,1,7,1,0,6,3,11.15,9.17,936.71,0.03,25,0.11,52.04,102.19,0.5,1,2,7,0.25,10,15,6,11,8,0,6,FALSE
7,1,3,0,16,0,1,0.14,0,0,1,1,4,1,0,7,2,38.4,2.5,240,0.03,24,0.4,13.33,96,1,0,0,5,0.03,11,13,11,5,31,69.57,7,FALSE
8,17,3,0,0,12,13,0.23,6,2.0,12,0.92,36,1,0,56,0,36.39,41.23,61862.5,0.5,253,0.02,3436.81,1500.48,0.08,3,6,25,0.2,111,142,35,26,65,0,56,FALSE
13,8,4,2,4,4,6,0.16,2,2.0,2,0.33,19,1,0,36,1,53.33,15.98,13611.71,0.28,142,0.06,756.21,852,0.17,1,2,15,0.11,61,81,42,22,56,14.29,38,FALSE
1,13,2,0,0,22,7,0.26,10,2.2,3,0.43,24,1,0,27,2,18.92,19.63,7291.52,0.12,73,0.05,405.08,371.38,0.14,6,11,19,0.24,31,42,15,19,29,0,27,FALSE
1,3,0,0,0,4,2,0.29,2,2.0,1,0.5,6,1,0,7,2,8.22,9,666.08,0.02,20,0.11,37,74.01,0.5,1,2,6,0.22,8,12,4,9,9,0,7,FALSE
2,9,4,0,2,14,5,0.38,6,2.33,4,0.8,17,4,0.75,13,1,20.09,10.5,2214.54,0.07,46,0.1,123.03,210.91,0.8,4,7,14,0.28,21,25,12,12,18,13.33,13,FALSE
1,1,1,0,0,0,1,0.14,0,0,1,1,3,1,0,7,1,10.95,3.33,121.65,0.01,13,0.3,6.76,36.5,1,0,0,4,0.11,5,8,3,4,9,0,7,FALSE
7,7,4,0,3,4,5,0.14,2,2.0,5,1,16,1,0,37,1,48.33,13.68,9040.72,0.22,119,0.07,502.26,661,0.2,1,2,13,0.1,53,66,31,16,48,7.5,37,FALSE
10,17,1,0,3,30,9,0.3,14,2.14,5,0.56,31,7,0.75,30,0,44.42,9.42,3946.1,0.14,83,0.11,219.23,418.68,0.78,8,15,24,0.2,29,54,20,13,44,9.09,30,FALSE
